year,month,day,hour,DE_wind_generation_actual,DE_wind_capacity,DE_wind_speed,DE_temperature,DE_air_density,lag_1,lag_2,lag_3
2020.0,2.0,5.0,4.0,20857.0,50452.0,4.588,0.51,1.262,23531.0,25934.0,28165.0
2020.0,2.0,5.0,5.0,17918.0,50452.0,4.225,0.135,1.265,20857.0,23531.0,25934.0
2020.0,2.0,5.0,6.0,14344.0,50452.0,3.818,-0.247,1.268,17918.0,20857.0,23531.0
2020.0,2.0,5.0,7.0,11782.0,50452.0,3.728,0.036,1.27,14344.0,17918.0,20857.0
2020.0,2.0,5.0,8.0,8778.0,50452.0,3.831,1.02,1.27,11782.0,14344.0,17918.0
2020.0,2.0,5.0,9.0,6654.0,50452.0,3.759,2.147,1.267,8778.0,11782.0,14344.0
2020.0,2.0,5.0,10.0,5286.0,50452.0,3.601,3.177,1.264,6654.0,8778.0,11782.0
2020.0,2.0,5.0,11.0,4764.0,50452.0,3.548,3.979,1.261,5286.0,6654.0,8778.0
2020.0,2.0,5.0,12.0,6350.0,50452.0,3.527,4.436,1.259,4764.0,5286.0,6654.0
2020.0,2.0,5.0,13.0,8071.0,50452.0,3.416,4.467,1.258,6350.0,4764.0,5286.0
2020.0,2.0,5.0,14.0,9162.0,50452.0,2.801,3.892,1.258,8071.0,6350.0,4764.0
2020.0,2.0,5.0,15.0,10124.0,50452.0,1.706,1.729,1.259,9162.0,8071.0,6350.0
2020.0,2.0,5.0,16.0,12182.0,50452.0,1.766,0.219,1.261,10124.0,9162.0,8071.0
2020.0,2.0,5.0,17.0,14495.0,50452.0,1.943,0.082,1.264,12182.0,10124.0,9162.0
2020.0,2.0,5.0,18.0,16188.0,50452.0,2.076,0.05,1.265,14495.0,12182.0,10124.0
2020.0,2.0,5.0,19.0,17710.0,50452.0,2.175,-0.01,1.267,16188.0,14495.0,12182.0
2020.0,2.0,5.0,20.0,18882.0,50452.0,2.269,-0.114,1.267,17710.0,16188.0,14495.0
2020.0,2.0,5.0,21.0,18806.0,50452.0,2.312,-0.283,1.268,18882.0,17710.0,16188.0
2020.0,2.0,5.0,22.0,18867.0,50452.0,2.343,-0.467,1.269,18806.0,18882.0,17710.0
2020.0,2.0,5.0,23.0,18942.0,50452.0,2.395,-0.658,1.269,18867.0,18806.0,18882.0
2020.0,2.0,6.0,0.0,18745.0,50452.0,2.429,-0.903,1.27,18942.0,18867.0,18806.0
2020.0,2.0,6.0,1.0,18729.0,50452.0,2.527,-1.096,1.271,18745.0,18942.0,18867.0
2020.0,2.0,6.0,2.0,18783.0,50452.0,2.674,-1.155,1.271,18729.0,18745.0,18942.0
2020.0,2.0,6.0,3.0,19009.0,50452.0,2.794,-1.078,1.271,18783.0,18729.0,18745.0
2020.0,2.0,6.0,4.0,19118.0,50452.0,2.844,-1.027,1.27,19009.0,18783.0,18729.0
2020.0,2.0,6.0,5.0,18382.0,50452.0,2.834,-0.945,1.27,19118.0,19009.0,18783.0
2020.0,2.0,6.0,6.0,16366.0,50452.0,2.736,-0.855,1.27,18382.0,19118.0,19009.0
2020.0,2.0,6.0,7.0,13593.0,50452.0,2.905,0.081,1.269,16366.0,18382.0,19118.0
2020.0,2.0,6.0,8.0,11553.0,50452.0,3.014,1.497,1.266,13593.0,16366.0,18382.0
2020.0,2.0,6.0,9.0,10332.0,50452.0,2.996,3.107,1.26,11553.0,13593.0,16366.0
2020.0,2.0,6.0,10.0,9587.0,50452.0,3.108,4.325,1.255,10332.0,11553.0,13593.0
2020.0,2.0,6.0,11.0,9454.0,50452.0,3.142,5.071,1.251,9587.0,10332.0,11553.0
2020.0,2.0,6.0,12.0,9708.0,50452.0,3.072,5.448,1.249,9454.0,9587.0,10332.0
2020.0,2.0,6.0,13.0,10289.0,50452.0,2.905,5.397,1.248,9708.0,9454.0,9587.0
2020.0,2.0,6.0,14.0,10670.0,50452.0,2.427,4.813,1.248,10289.0,9708.0,9454.0
2020.0,2.0,6.0,15.0,10618.0,50452.0,1.926,3.126,1.249,10670.0,10289.0,9708.0
2020.0,2.0,6.0,16.0,10372.0,50452.0,2.048,1.948,1.251,10618.0,10670.0,10289.0
2020.0,2.0,6.0,17.0,10275.0,50452.0,2.083,1.603,1.253,10372.0,10618.0,10670.0
2020.0,2.0,6.0,18.0,9504.0,50452.0,2.01,1.31,1.255,10275.0,10372.0,10618.0
2020.0,2.0,6.0,19.0,8598.0,50452.0,1.9,1.041,1.256,9504.0,10275.0,10372.0
2020.0,2.0,6.0,20.0,7738.0,50452.0,1.789,0.818,1.258,8598.0,9504.0,10275.0
2020.0,2.0,6.0,21.0,6648.0,50452.0,1.721,0.694,1.259,7738.0,8598.0,9504.0
2020.0,2.0,6.0,22.0,5739.0,50452.0,1.671,0.559,1.259,6648.0,7738.0,8598.0
2020.0,2.0,6.0,23.0,5177.0,50452.0,1.647,0.4,1.26,5739.0,6648.0,7738.0
2020.0,2.0,7.0,0.0,4904.0,50452.0,1.593,0.216,1.261,5177.0,5739.0,6648.0
2020.0,2.0,7.0,1.0,4475.0,50452.0,1.536,0.075,1.262,4904.0,5177.0,5739.0
2020.0,2.0,7.0,2.0,3787.0,50452.0,1.464,-0.029,1.262,4475.0,4904.0,5177.0
2020.0,2.0,7.0,3.0,3223.0,50452.0,1.391,-0.119,1.263,3787.0,4475.0,4904.0
2020.0,2.0,7.0,4.0,3153.0,50452.0,1.301,-0.224,1.264,3223.0,3787.0,4475.0
2020.0,2.0,7.0,5.0,3197.0,50452.0,1.233,-0.332,1.265,3153.0,3223.0,3787.0
2020.0,2.0,7.0,6.0,3472.0,50452.0,1.219,-0.413,1.266,3197.0,3153.0,3223.0
2020.0,2.0,7.0,7.0,4087.0,50452.0,1.538,0.514,1.266,3472.0,3197.0,3153.0
2020.0,2.0,7.0,8.0,5002.0,50452.0,1.904,2.033,1.263,4087.0,3472.0,3197.0
2020.0,2.0,7.0,9.0,5882.0,50452.0,2.151,3.527,1.257,5002.0,4087.0,3472.0
2020.0,2.0,7.0,10.0,6427.0,50452.0,2.348,4.624,1.252,5882.0,5002.0,4087.0
2020.0,2.0,7.0,11.0,6016.0,50452.0,2.447,5.288,1.249,6427.0,5882.0,5002.0
2020.0,2.0,7.0,12.0,5867.0,50452.0,2.525,5.643,1.246,6016.0,6427.0,5882.0
2020.0,2.0,7.0,13.0,6772.0,50452.0,2.572,5.628,1.244,5867.0,6016.0,6427.0
2020.0,2.0,7.0,14.0,8188.0,50452.0,2.282,5.066,1.244,6772.0,5867.0,6016.0
2020.0,2.0,7.0,15.0,10327.0,50452.0,1.563,3.081,1.245,8188.0,6772.0,5867.0
2020.0,2.0,7.0,16.0,13304.0,50452.0,1.788,1.43,1.247,10327.0,8188.0,6772.0
2020.0,2.0,7.0,17.0,16781.0,50452.0,2.155,1.082,1.249,13304.0,10327.0,8188.0
2020.0,2.0,7.0,18.0,18965.0,50452.0,2.38,0.719,1.252,16781.0,13304.0,10327.0
2020.0,2.0,7.0,19.0,20454.0,50452.0,2.515,0.338,1.254,18965.0,16781.0,13304.0
2020.0,2.0,7.0,20.0,21687.0,50452.0,2.583,-0.034,1.256,20454.0,18965.0,16781.0
2020.0,2.0,7.0,21.0,21702.0,50452.0,2.642,-0.35,1.258,21687.0,20454.0,18965.0
2020.0,2.0,7.0,22.0,21869.0,50452.0,2.682,-0.608,1.259,21702.0,21687.0,20454.0
2020.0,2.0,7.0,23.0,21978.0,50452.0,2.711,-0.864,1.26,21869.0,21702.0,21687.0
2020.0,2.0,8.0,0.0,21608.0,50452.0,2.74,-1.084,1.261,21978.0,21869.0,21702.0
2020.0,2.0,8.0,1.0,21420.0,50452.0,2.789,-1.245,1.262,21608.0,21978.0,21869.0
2020.0,2.0,8.0,2.0,20973.0,50452.0,2.823,-1.354,1.263,21420.0,21608.0,21978.0
2020.0,2.0,8.0,3.0,20896.0,50452.0,2.894,-1.415,1.264,20973.0,21420.0,21608.0
2020.0,2.0,8.0,4.0,20593.0,50452.0,2.979,-1.451,1.265,20896.0,20973.0,21420.0
2020.0,2.0,8.0,5.0,21081.0,50452.0,3.07,-1.458,1.265,20593.0,20896.0,20973.0
2020.0,2.0,8.0,6.0,21100.0,50452.0,3.118,-1.407,1.266,21081.0,20593.0,20896.0
2020.0,2.0,8.0,7.0,20545.0,50452.0,3.416,-0.416,1.264,21100.0,21081.0,20593.0
2020.0,2.0,8.0,8.0,18749.0,50452.0,3.556,1.169,1.259,20545.0,21100.0,21081.0
2020.0,2.0,8.0,9.0,16000.0,50452.0,3.587,3.001,1.252,18749.0,20545.0,21100.0
2020.0,2.0,8.0,10.0,14236.0,50452.0,3.573,4.738,1.244,16000.0,18749.0,20545.0
2020.0,2.0,8.0,11.0,13136.0,50452.0,3.513,6.027,1.238,14236.0,16000.0,18749.0
2020.0,2.0,8.0,12.0,12470.0,50452.0,3.378,6.742,1.233,13136.0,14236.0,16000.0
2020.0,2.0,8.0,13.0,12247.0,50452.0,3.086,6.879,1.23,12470.0,13136.0,14236.0
2020.0,2.0,8.0,14.0,11956.0,50452.0,2.434,6.164,1.23,12247.0,12470.0,13136.0
2020.0,2.0,8.0,15.0,12726.0,50452.0,2.128,4.407,1.231,11956.0,12247.0,12470.0
2020.0,2.0,8.0,16.0,14958.0,50452.0,2.386,3.197,1.233,12726.0,11956.0,12247.0
2020.0,2.0,8.0,17.0,17288.0,50452.0,2.73,2.909,1.236,14958.0,12726.0,11956.0
2020.0,2.0,8.0,18.0,18915.0,50452.0,2.908,2.639,1.238,17288.0,14958.0,12726.0
2020.0,2.0,8.0,19.0,20675.0,50452.0,2.96,2.373,1.24,18915.0,17288.0,14958.0
2020.0,2.0,8.0,20.0,21871.0,50452.0,2.962,2.174,1.241,20675.0,18915.0,17288.0
2020.0,2.0,8.0,21.0,21891.0,50452.0,2.968,2.09,1.242,21871.0,20675.0,18915.0
2020.0,2.0,8.0,22.0,22434.0,50452.0,2.95,2.029,1.242,21891.0,21871.0,20675.0
2020.0,2.0,8.0,23.0,23446.0,50452.0,2.978,1.935,1.243,22434.0,21891.0,21871.0
2020.0,2.0,9.0,0.0,24328.0,50452.0,3.079,1.871,1.243,23446.0,22434.0,21891.0
2020.0,2.0,9.0,1.0,24906.0,50452.0,3.233,1.847,1.244,24328.0,23446.0,22434.0
2020.0,2.0,9.0,2.0,26553.0,50452.0,3.413,1.852,1.244,24906.0,24328.0,23446.0
2020.0,2.0,9.0,3.0,28329.0,50452.0,3.561,1.81,1.244,26553.0,24906.0,24328.0
2020.0,2.0,9.0,4.0,30879.0,50452.0,3.754,1.718,1.244,28329.0,26553.0,24906.0
2020.0,2.0,9.0,5.0,33826.0,50452.0,4.046,1.672,1.244,30879.0,28329.0,26553.0
2020.0,2.0,9.0,6.0,36743.0,50452.0,4.436,1.729,1.244,33826.0,30879.0,28329.0
2020.0,2.0,9.0,7.0,38434.0,50452.0,5.148,2.724,1.242,36743.0,33826.0,30879.0
2020.0,2.0,9.0,8.0,35512.0,50452.0,5.739,4.336,1.235,38434.0,36743.0,33826.0
2020.0,2.0,9.0,9.0,33597.0,50452.0,6.211,6.119,1.226,35512.0,38434.0,36743.0
2020.0,2.0,9.0,10.0,32993.0,50452.0,6.881,7.776,1.217,33597.0,35512.0,38434.0
2020.0,2.0,9.0,11.0,32679.0,50452.0,7.435,8.884,1.21,32993.0,33597.0,35512.0
2020.0,2.0,9.0,12.0,32897.0,50452.0,7.856,9.445,1.204,32679.0,32993.0,33597.0
2020.0,2.0,9.0,13.0,34716.0,50452.0,8.129,9.531,1.2,32897.0,32679.0,32993.0
2020.0,2.0,9.0,14.0,37828.0,50452.0,8.275,9.099,1.198,34716.0,32897.0,32679.0
2020.0,2.0,9.0,15.0,40036.0,50452.0,8.49,8.327,1.196,37828.0,34716.0,32897.0
2020.0,2.0,9.0,16.0,42440.0,50452.0,8.826,7.881,1.195,40036.0,37828.0,34716.0
2020.0,2.0,9.0,17.0,43077.0,50452.0,9.184,7.978,1.194,42440.0,40036.0,37828.0
2020.0,2.0,9.0,18.0,43527.0,50452.0,9.547,8.104,1.193,43077.0,42440.0,40036.0
2020.0,2.0,9.0,19.0,39090.0,50452.0,9.833,8.217,1.191,43527.0,43077.0,42440.0
2020.0,2.0,9.0,20.0,38347.0,50452.0,9.991,8.404,1.189,39090.0,43527.0,43077.0
2020.0,2.0,9.0,21.0,37685.0,50452.0,10.074,8.618,1.187,38347.0,39090.0,43527.0
2020.0,2.0,9.0,22.0,37045.0,50452.0,10.075,8.81,1.184,37685.0,38347.0,39090.0
2020.0,2.0,9.0,23.0,36925.0,50452.0,9.807,8.967,1.182,37045.0,37685.0,38347.0
2020.0,2.0,10.0,0.0,36534.0,50452.0,9.729,9.047,1.181,36925.0,37045.0,37685.0
2020.0,2.0,10.0,1.0,36797.0,50452.0,9.542,8.998,1.18,36534.0,36925.0,37045.0
2020.0,2.0,10.0,2.0,37114.0,50452.0,9.357,8.853,1.18,36797.0,36534.0,36925.0
2020.0,2.0,10.0,3.0,37795.0,50452.0,9.329,8.639,1.181,37114.0,36797.0,36534.0
2020.0,2.0,10.0,4.0,38230.0,50452.0,9.309,8.375,1.182,37795.0,37114.0,36797.0
2020.0,2.0,10.0,5.0,41849.0,50452.0,9.205,8.107,1.184,38230.0,37795.0,37114.0
2020.0,2.0,10.0,6.0,41840.0,50452.0,9.122,7.82,1.186,41849.0,38230.0,37795.0
2020.0,2.0,10.0,7.0,41235.0,50452.0,9.133,7.599,1.189,41840.0,41849.0,38230.0
2020.0,2.0,10.0,8.0,41272.0,50452.0,9.376,7.516,1.192,41235.0,41840.0,41849.0
2020.0,2.0,10.0,9.0,41649.0,50452.0,9.645,7.478,1.194,41272.0,41235.0,41840.0
2020.0,2.0,10.0,10.0,42292.0,50452.0,9.906,7.414,1.197,41649.0,41272.0,41235.0
2020.0,2.0,10.0,11.0,42294.0,50452.0,10.03,7.277,1.199,42292.0,41649.0,41272.0
2020.0,2.0,10.0,12.0,42398.0,50452.0,9.904,7.082,1.201,42294.0,42292.0,41649.0
2020.0,2.0,10.0,13.0,43024.0,50452.0,9.462,6.785,1.202,42398.0,42294.0,42292.0
2020.0,2.0,10.0,14.0,43047.0,50452.0,8.774,6.334,1.204,43024.0,42398.0,42294.0
2020.0,2.0,10.0,15.0,42475.0,50452.0,7.957,5.744,1.205,43047.0,43024.0,42398.0
2020.0,2.0,10.0,16.0,42171.0,50452.0,7.272,5.2,1.207,42475.0,43047.0,43024.0
2020.0,2.0,10.0,17.0,41122.0,50452.0,6.88,4.904,1.208,42171.0,42475.0,43047.0
2020.0,2.0,10.0,18.0,39595.0,50452.0,6.696,4.708,1.207,41122.0,42171.0,42475.0
2020.0,2.0,10.0,19.0,39385.0,50452.0,6.743,4.645,1.206,39595.0,41122.0,42171.0
2020.0,2.0,10.0,20.0,39057.0,50452.0,6.993,4.719,1.205,39385.0,39595.0,41122.0
2020.0,2.0,10.0,21.0,38103.0,50452.0,7.341,4.856,1.203,39057.0,39385.0,39595.0
2020.0,2.0,10.0,22.0,39540.0,50452.0,7.557,4.867,1.203,38103.0,39057.0,39385.0
2020.0,2.0,10.0,23.0,40322.0,50452.0,7.913,4.71,1.203,39540.0,38103.0,39057.0
2020.0,2.0,11.0,0.0,41520.0,50452.0,8.097,4.383,1.205,40322.0,39540.0,38103.0
2020.0,2.0,11.0,1.0,42629.0,50452.0,8.216,3.933,1.209,41520.0,40322.0,39540.0
2020.0,2.0,11.0,2.0,43344.0,50452.0,8.362,3.446,1.212,42629.0,41520.0,40322.0
2020.0,2.0,11.0,3.0,43265.0,50452.0,8.308,3.049,1.215,43344.0,42629.0,41520.0
2020.0,2.0,11.0,4.0,43132.0,50452.0,8.219,2.82,1.217,43265.0,43344.0,42629.0
2020.0,2.0,11.0,5.0,44640.0,50452.0,8.179,2.711,1.218,43132.0,43265.0,43344.0
2020.0,2.0,11.0,6.0,44341.0,50452.0,8.165,2.684,1.219,44640.0,43132.0,43265.0
2020.0,2.0,11.0,7.0,43724.0,50452.0,8.3,3.029,1.219,44341.0,44640.0,43132.0
2020.0,2.0,11.0,8.0,43489.0,50452.0,8.637,3.754,1.218,43724.0,44341.0,44640.0
2020.0,2.0,11.0,9.0,43478.0,50452.0,9.022,4.446,1.216,43489.0,43724.0,44341.0
2020.0,2.0,11.0,10.0,43662.0,50452.0,9.243,4.922,1.215,43478.0,43489.0,43724.0
2020.0,2.0,11.0,11.0,43616.0,50452.0,9.282,5.175,1.214,43662.0,43478.0,43489.0
2020.0,2.0,11.0,12.0,43626.0,50452.0,9.14,5.194,1.213,43616.0,43662.0,43478.0
2020.0,2.0,11.0,13.0,44316.0,50452.0,8.708,4.979,1.214,43626.0,43616.0,43662.0
2020.0,2.0,11.0,14.0,44223.0,50452.0,8.157,4.512,1.216,44316.0,43626.0,43616.0
2020.0,2.0,11.0,15.0,43901.0,50452.0,7.757,3.854,1.218,44223.0,44316.0,43626.0
2020.0,2.0,11.0,16.0,43763.0,50452.0,7.502,3.264,1.221,43901.0,44223.0,44316.0
2020.0,2.0,11.0,17.0,43422.0,50452.0,7.379,2.935,1.224,43763.0,43901.0,44223.0
2020.0,2.0,11.0,18.0,43196.0,50452.0,7.279,2.657,1.226,43422.0,43763.0,43901.0
2020.0,2.0,11.0,19.0,42824.0,50452.0,7.213,2.405,1.228,43196.0,43422.0,43763.0
2020.0,2.0,11.0,20.0,42254.0,50452.0,7.229,2.202,1.23,42824.0,43196.0,43422.0
2020.0,2.0,11.0,21.0,40245.0,50452.0,7.229,2.04,1.231,42254.0,42824.0,43196.0
2020.0,2.0,11.0,22.0,40383.0,50452.0,7.164,1.872,1.233,40245.0,42254.0,42824.0
2020.0,2.0,11.0,23.0,41092.0,50452.0,7.048,1.686,1.234,40383.0,40245.0,42254.0
2020.0,2.0,12.0,3.0,41254.0,50452.0,6.903,1.328,1.237,40973.0,40726.0,40987.0
2020.0,2.0,12.0,4.0,41299.0,50452.0,6.934,1.369,1.237,41254.0,40973.0,40726.0
2020.0,2.0,12.0,5.0,41694.0,50452.0,6.983,1.406,1.237,41299.0,41254.0,40973.0
2020.0,2.0,12.0,6.0,41495.0,50452.0,7.043,1.479,1.237,41694.0,41299.0,41254.0
2020.0,2.0,12.0,7.0,41835.0,50452.0,7.221,1.912,1.237,41495.0,41694.0,41299.0
2020.0,2.0,12.0,8.0,41821.0,50452.0,7.548,2.646,1.235,41835.0,41495.0,41694.0
2020.0,2.0,12.0,9.0,41287.0,50452.0,7.973,3.37,1.233,41821.0,41835.0,41495.0
2020.0,2.0,12.0,10.0,41357.0,50452.0,8.124,3.931,1.231,41287.0,41821.0,41835.0
2020.0,2.0,12.0,11.0,41311.0,50452.0,8.04,4.286,1.23,41357.0,41287.0,41821.0
2020.0,2.0,12.0,12.0,40946.0,50452.0,7.784,4.455,1.229,41311.0,41357.0,41287.0
2020.0,2.0,12.0,13.0,40195.0,50452.0,7.332,4.403,1.229,40946.0,41311.0,41357.0
2020.0,2.0,12.0,14.0,39785.0,50452.0,6.69,4.094,1.23,40195.0,40946.0,41311.0
2020.0,2.0,12.0,15.0,38261.0,50452.0,6.068,3.475,1.232,39785.0,40195.0,40946.0
2020.0,2.0,12.0,16.0,38486.0,50452.0,5.692,2.824,1.234,38261.0,39785.0,40195.0
2020.0,2.0,12.0,17.0,37786.0,50452.0,5.524,2.497,1.237,38486.0,38261.0,39785.0
2020.0,2.0,12.0,18.0,37446.0,50452.0,5.347,2.225,1.239,37786.0,38486.0,38261.0
2020.0,2.0,12.0,19.0,37270.0,50452.0,5.151,1.972,1.241,37446.0,37786.0,38486.0
2020.0,2.0,12.0,20.0,36530.0,50452.0,4.962,1.734,1.242,37270.0,37446.0,37786.0
2020.0,2.0,12.0,21.0,34632.0,50452.0,4.722,1.497,1.244,36530.0,37270.0,37446.0
2020.0,2.0,12.0,22.0,33797.0,50452.0,4.458,1.264,1.245,34632.0,36530.0,37270.0
2020.0,2.0,12.0,23.0,32507.0,50452.0,4.24,1.055,1.245,33797.0,34632.0,36530.0
2020.0,2.0,13.0,0.0,31112.0,50452.0,4.082,0.855,1.246,32507.0,33797.0,34632.0
2020.0,2.0,13.0,1.0,29513.0,50452.0,3.904,0.634,1.247,31112.0,32507.0,33797.0
2020.0,2.0,13.0,2.0,27484.0,50452.0,3.737,0.408,1.248,29513.0,31112.0,32507.0
2020.0,2.0,13.0,3.0,24785.0,50452.0,3.49,0.165,1.248,27484.0,29513.0,31112.0
2020.0,2.0,13.0,4.0,22679.0,50452.0,3.281,-0.113,1.249,24785.0,27484.0,29513.0
2020.0,2.0,13.0,5.0,21627.0,50452.0,3.249,-0.284,1.249,22679.0,24785.0,27484.0
2020.0,2.0,13.0,6.0,22167.0,50452.0,3.391,-0.282,1.249,21627.0,22679.0,24785.0
2020.0,2.0,13.0,7.0,22592.0,50452.0,3.952,0.614,1.247,22167.0,21627.0,22679.0
2020.0,2.0,13.0,8.0,23638.0,50452.0,4.371,1.879,1.242,22592.0,22167.0,21627.0
2020.0,2.0,13.0,9.0,25077.0,50452.0,4.747,3.262,1.235,23638.0,22592.0,22167.0
2020.0,2.0,13.0,10.0,26467.0,50452.0,5.138,4.365,1.228,25077.0,23638.0,22592.0
2020.0,2.0,13.0,11.0,28715.0,50452.0,5.449,4.955,1.223,26467.0,25077.0,23638.0
2020.0,2.0,13.0,12.0,30468.0,50452.0,5.562,5.14,1.219,28715.0,26467.0,25077.0
2020.0,2.0,13.0,13.0,31291.0,50452.0,5.425,4.954,1.217,30468.0,28715.0,26467.0
2020.0,2.0,13.0,14.0,31008.0,50452.0,5.113,4.481,1.217,31291.0,30468.0,28715.0
2020.0,2.0,13.0,15.0,29320.0,50452.0,4.948,3.981,1.217,31008.0,31291.0,30468.0
2020.0,2.0,13.0,16.0,27087.0,50452.0,4.766,3.639,1.218,29320.0,31008.0,31291.0
2020.0,2.0,13.0,17.0,24401.0,50452.0,4.626,3.498,1.218,27087.0,29320.0,31008.0
2020.0,2.0,13.0,18.0,21647.0,50452.0,4.462,3.404,1.219,24401.0,27087.0,29320.0
2020.0,2.0,13.0,19.0,18260.0,50452.0,4.238,3.305,1.219,21647.0,24401.0,27087.0
2020.0,2.0,13.0,20.0,15361.0,50452.0,4.048,3.237,1.22,18260.0,21647.0,24401.0
2020.0,2.0,13.0,21.0,13804.0,50452.0,3.913,3.197,1.22,15361.0,18260.0,21647.0
2020.0,2.0,13.0,22.0,13116.0,50452.0,3.733,3.18,1.221,13804.0,15361.0,18260.0
2020.0,2.0,13.0,23.0,12604.0,50452.0,3.587,3.168,1.222,13116.0,13804.0,15361.0
2020.0,2.0,14.0,0.0,12709.0,50452.0,3.503,3.157,1.223,12604.0,13116.0,13804.0
2020.0,2.0,14.0,1.0,13166.0,50452.0,3.488,3.158,1.224,12709.0,12604.0,13116.0
2020.0,2.0,14.0,2.0,13021.0,50452.0,3.453,3.132,1.226,13166.0,12709.0,12604.0
2020.0,2.0,14.0,3.0,13159.0,50452.0,3.378,3.08,1.228,13021.0,13166.0,12709.0
2020.0,2.0,14.0,4.0,12969.0,50452.0,3.239,2.983,1.23,13159.0,13021.0,13166.0
2020.0,2.0,14.0,5.0,12837.0,50452.0,3.129,2.873,1.232,12969.0,13159.0,13021.0
2020.0,2.0,14.0,6.0,11758.0,50452.0,3.115,2.832,1.234,12837.0,12969.0,13159.0
2020.0,2.0,14.0,7.0,10397.0,50452.0,3.359,3.269,1.236,11758.0,12837.0,12969.0
2020.0,2.0,14.0,8.0,9475.0,50452.0,3.663,3.927,1.236,10397.0,11758.0,12837.0
2020.0,2.0,14.0,9.0,9042.0,50452.0,3.976,4.67,1.235,9475.0,10397.0,11758.0
2020.0,2.0,14.0,10.0,9007.0,50452.0,4.144,5.448,1.234,9042.0,9475.0,10397.0
2020.0,2.0,14.0,11.0,9071.0,50452.0,4.177,6.145,1.232,9007.0,9042.0,9475.0
2020.0,2.0,14.0,12.0,8896.0,50452.0,4.059,6.572,1.231,9071.0,9007.0,9042.0
2020.0,2.0,14.0,13.0,8548.0,50452.0,3.763,6.664,1.23,8896.0,9071.0,9007.0
2020.0,2.0,14.0,14.0,8137.0,50452.0,3.056,6.35,1.231,8548.0,8896.0,9071.0
2020.0,2.0,14.0,15.0,8185.0,50452.0,1.771,5.208,1.233,8137.0,8548.0,8896.0
2020.0,2.0,14.0,16.0,8607.0,50452.0,1.393,3.609,1.235,8185.0,8137.0,8548.0
2020.0,2.0,14.0,17.0,9997.0,50452.0,1.431,3.04,1.237,8607.0,8185.0,8137.0
2020.0,2.0,14.0,18.0,11690.0,50452.0,1.509,2.649,1.24,9997.0,8607.0,8185.0
2020.0,2.0,14.0,19.0,13363.0,50452.0,1.632,2.216,1.242,11690.0,9997.0,8607.0
2020.0,2.0,14.0,20.0,15137.0,50452.0,1.789,1.809,1.243,13363.0,11690.0,9997.0
2020.0,2.0,14.0,21.0,16647.0,50452.0,1.923,1.509,1.245,15137.0,13363.0,11690.0
2020.0,2.0,14.0,22.0,18295.0,50452.0,2.078,1.459,1.246,16647.0,15137.0,13363.0
2020.0,2.0,14.0,23.0,19489.0,50452.0,2.237,1.507,1.247,18295.0,16647.0,15137.0
2020.0,2.0,15.0,0.0,20388.0,50452.0,2.382,1.549,1.247,19489.0,18295.0,16647.0
2020.0,2.0,15.0,1.0,21181.0,50452.0,2.545,1.631,1.248,20388.0,19489.0,18295.0
2020.0,2.0,15.0,2.0,22299.0,50452.0,2.734,1.72,1.248,21181.0,20388.0,19489.0
2020.0,2.0,15.0,3.0,23595.0,50452.0,2.903,1.727,1.249,22299.0,21181.0,20388.0
2020.0,2.0,15.0,4.0,24332.0,50452.0,3.064,1.705,1.249,23595.0,22299.0,21181.0
2020.0,2.0,15.0,5.0,25492.0,50452.0,3.164,1.694,1.25,24332.0,23595.0,22299.0
2020.0,2.0,15.0,6.0,26025.0,50452.0,3.305,1.822,1.25,25492.0,24332.0,23595.0
2020.0,2.0,15.0,7.0,25984.0,50452.0,3.596,2.637,1.249,26025.0,25492.0,24332.0
2020.0,2.0,15.0,8.0,25503.0,50452.0,3.779,3.812,1.245,25984.0,26025.0,25492.0
2020.0,2.0,15.0,9.0,24955.0,50452.0,3.982,5.249,1.239,25503.0,25984.0,26025.0
2020.0,2.0,15.0,10.0,24109.0,50452.0,4.428,6.879,1.232,24955.0,25503.0,25984.0
2020.0,2.0,15.0,11.0,24578.0,50452.0,4.649,8.099,1.226,24109.0,24955.0,25503.0
2020.0,2.0,15.0,12.0,25378.0,50452.0,4.686,8.814,1.221,24578.0,24109.0,24955.0
2020.0,2.0,15.0,13.0,25651.0,50452.0,4.575,9.071,1.218,25378.0,24578.0,24109.0
2020.0,2.0,15.0,14.0,25731.0,50452.0,4.199,8.772,1.217,25651.0,25378.0,24578.0
2020.0,2.0,15.0,15.0,26113.0,50452.0,3.555,7.465,1.217,25731.0,25651.0,25378.0
2020.0,2.0,15.0,16.0,29669.0,50452.0,3.524,5.649,1.219,26113.0,25731.0,25651.0
2020.0,2.0,15.0,17.0,33925.0,50452.0,3.874,4.965,1.222,29669.0,26113.0,25731.0
2020.0,2.0,15.0,18.0,37179.0,50452.0,4.229,4.623,1.224,33925.0,29669.0,26113.0
2020.0,2.0,15.0,19.0,38715.0,50452.0,4.54,4.485,1.225,37179.0,33925.0,29669.0
2020.0,2.0,15.0,20.0,39893.0,50452.0,4.763,4.464,1.226,38715.0,37179.0,33925.0
2020.0,2.0,15.0,21.0,39406.0,50452.0,4.932,4.6,1.225,39893.0,38715.0,37179.0
2020.0,2.0,15.0,22.0,39531.0,50452.0,5.051,4.836,1.224,39406.0,39893.0,38715.0
2020.0,2.0,15.0,23.0,35245.0,50452.0,5.172,5.106,1.223,39531.0,39406.0,39893.0
