year,month,day,hour,DE_wind_generation_actual,DE_wind_capacity,DE_wind_speed,DE_temperature,DE_air_density
2018,11,30,16,14997.0,48493.0,2.363,2.863,1.233
2018,11,30,17,15231.0,48493.0,2.412,2.771,1.234
2018,11,30,18,15530.0,48493.0,2.462,2.715,1.235
2018,11,30,19,15889.0,48493.0,2.518,2.686,1.235
2018,11,30,20,16026.0,48493.0,2.546,2.697,1.236
2018,11,30,21,15788.0,48493.0,2.523,2.732,1.236
2018,11,30,22,15896.0,48493.0,2.454,2.76,1.236
2018,11,30,23,15694.0,48505.0,2.373,2.745,1.236
2018,12,1,0,15965.0,48505.0,2.313,2.74,1.236
2018,12,1,1,16056.0,48505.0,2.272,2.709,1.236
2018,12,1,2,16436.0,48505.0,2.297,2.707,1.236
2018,12,1,3,16365.0,48505.0,2.315,2.734,1.236
2018,12,1,4,16073.0,48505.0,2.332,2.763,1.236
2018,12,1,5,16080.0,48505.0,2.351,2.782,1.236
2018,12,1,6,15791.0,48505.0,2.404,2.793,1.237
2018,12,1,7,15982.0,48505.0,2.527,2.896,1.237
2018,12,1,8,16332.0,48505.0,2.858,3.439,1.237
2018,12,1,9,15692.0,48505.0,3.031,4.142,1.235
2018,12,1,10,15321.0,48505.0,3.129,4.992,1.231
2018,12,1,11,14889.0,48505.0,3.195,5.763,1.227
2018,12,1,12,14192.0,48505.0,3.112,6.207,1.224
2018,12,1,13,13566.0,48505.0,2.772,6.129,1.222
2018,12,1,14,13757.0,48505.0,2.384,5.34,1.222
2018,12,1,15,16681.0,48505.0,2.377,4.398,1.222
2018,12,1,16,19929.0,48505.0,2.583,4.12,1.223
2018,12,1,17,22468.0,48505.0,2.838,3.971,1.225
2018,12,1,18,24871.0,48505.0,3.068,3.765,1.226
2018,12,1,19,26324.0,48505.0,3.259,3.537,1.227
2018,12,1,20,27258.0,48505.0,3.495,3.405,1.227
2018,12,1,21,27413.0,48505.0,3.645,3.31,1.227
2018,12,1,22,28375.0,48505.0,3.75,3.27,1.227
2018,12,1,23,28385.0,48517.0,3.816,3.259,1.227
2018,12,2,0,27809.0,48517.0,3.883,3.298,1.226
2018,12,2,1,27915.0,48517.0,3.986,3.368,1.225
2018,12,2,2,27570.0,48517.0,4.008,3.44,1.224
2018,12,2,3,27547.0,48517.0,4.047,3.563,1.223
2018,12,2,4,27633.0,48517.0,4.14,3.727,1.221
2018,12,2,5,28123.0,48517.0,4.245,3.903,1.219
2018,12,2,6,28292.0,48517.0,4.271,4.068,1.218
2018,12,2,7,27901.0,48517.0,4.318,4.311,1.216
2018,12,2,8,27668.0,48517.0,4.344,4.663,1.215
2018,12,2,9,27685.0,48517.0,4.415,5.05,1.213
2018,12,2,10,27440.0,48517.0,4.567,5.561,1.211
2018,12,2,11,27113.0,48517.0,4.639,6.173,1.208
2018,12,2,12,26389.0,48517.0,4.595,6.8,1.204
2018,12,2,13,26292.0,48517.0,4.449,7.283,1.201
2018,12,2,14,26807.0,48517.0,4.324,7.566,1.199
2018,12,2,15,27270.0,48517.0,4.239,7.688,1.197
2018,12,2,16,27221.0,48517.0,4.203,7.916,1.196
2018,12,2,17,27142.0,48517.0,4.122,8.131,1.195
2018,12,2,18,26864.0,48517.0,4.055,8.317,1.194
2018,12,2,19,26341.0,48517.0,4.039,8.526,1.194
2018,12,2,20,25387.0,48517.0,3.978,8.655,1.193
2018,12,2,21,24575.0,48517.0,3.937,8.798,1.193
2018,12,2,22,25691.0,48517.0,3.787,8.823,1.192
2018,12,2,23,25611.0,48536.0,3.796,8.87,1.191
2018,12,3,0,25104.0,48536.0,3.774,8.849,1.191
2018,12,3,1,24976.0,48536.0,3.849,8.844,1.191
2018,12,3,2,24989.0,48536.0,3.988,8.89,1.191
2018,12,3,3,25793.0,48536.0,4.1,8.958,1.191
2018,12,3,4,26618.0,48536.0,4.183,9.051,1.191
2018,12,3,5,27766.0,48536.0,4.269,9.134,1.191
2018,12,3,6,27892.0,48536.0,4.306,9.18,1.191
2018,12,3,7,28630.0,48536.0,4.38,9.259,1.191
2018,12,3,8,28366.0,48536.0,4.523,9.651,1.19
2018,12,3,9,28645.0,48536.0,4.659,10.219,1.189
2018,12,3,10,28608.0,48536.0,4.703,10.783,1.187
2018,12,3,11,28223.0,48536.0,4.701,11.185,1.185
2018,12,3,12,26090.0,48536.0,4.614,11.283,1.184
2018,12,3,13,23452.0,48536.0,4.398,11.018,1.183
2018,12,3,14,21123.0,48536.0,4.048,10.344,1.184
2018,12,3,15,19831.0,48536.0,3.726,9.474,1.186
2018,12,3,16,19859.0,48536.0,3.543,8.959,1.188
2018,12,3,17,20431.0,48536.0,3.463,8.648,1.19
2018,12,3,18,21702.0,48536.0,3.445,8.455,1.192
2018,12,3,19,23490.0,48536.0,3.487,8.317,1.194
2018,12,3,20,25205.0,48536.0,3.535,8.146,1.195
2018,12,3,21,26070.0,48536.0,3.707,8.006,1.197
2018,12,3,22,27687.0,48536.0,3.951,7.907,1.199
2018,12,3,23,28628.0,48536.0,4.1,7.732,1.201
2018,12,4,0,29299.0,48536.0,4.159,7.496,1.203
2018,12,4,1,28468.0,48536.0,4.179,7.243,1.206
2018,12,4,2,28202.0,48536.0,4.24,7.005,1.208
2018,12,4,3,28435.0,48536.0,4.254,6.741,1.211
2018,12,4,4,28126.0,48536.0,4.128,6.391,1.214
2018,12,4,5,27158.0,48536.0,3.966,5.936,1.217
2018,12,4,6,24797.0,48536.0,3.802,5.465,1.221
2018,12,4,7,22733.0,48536.0,3.649,5.084,1.224
2018,12,4,8,21046.0,48536.0,3.795,5.317,1.227
2018,12,4,9,19907.0,48536.0,3.955,5.796,1.228
2018,12,4,10,19668.0,48536.0,4.069,6.351,1.228
2018,12,4,11,19964.0,48536.0,4.129,6.758,1.227
2018,12,4,12,20104.0,48536.0,4.056,6.88,1.227
2018,12,4,13,19119.0,48536.0,3.637,6.603,1.228
2018,12,4,14,17522.0,48536.0,2.665,5.532,1.231
2018,12,4,15,16928.0,48536.0,2.23,3.698,1.234
2018,12,4,16,16434.0,48536.0,2.168,2.907,1.238
2018,12,4,17,16134.0,48536.0,2.048,2.355,1.241
2018,12,4,18,15554.0,48536.0,1.976,1.913,1.245
2018,12,4,19,14902.0,48536.0,1.957,1.599,1.247
2018,12,4,20,14069.0,48536.0,1.934,1.367,1.25
2018,12,4,21,13438.0,48536.0,1.919,1.229,1.252
2018,12,4,22,13151.0,48536.0,1.846,1.027,1.254
2018,12,4,23,12100.0,48565.0,1.898,0.879,1.255
2018,12,5,0,12075.0,48565.0,1.907,0.72,1.257
2018,12,5,1,11946.0,48565.0,1.93,0.59,1.258
2018,12,5,2,12249.0,48565.0,1.992,0.582,1.259
2018,12,5,3,12288.0,48565.0,2.02,0.546,1.26
2018,12,5,4,12140.0,48565.0,2.028,0.413,1.262
2018,12,5,5,11863.0,48565.0,2.075,0.266,1.263
2018,12,5,6,11291.0,48565.0,2.148,0.14,1.264
2018,12,5,7,11149.0,48565.0,2.306,0.228,1.265
2018,12,5,8,10579.0,48565.0,2.6,1.171,1.263
2018,12,5,9,10014.0,48565.0,2.646,2.321,1.26
2018,12,5,10,8509.0,48565.0,2.702,3.78,1.253
2018,12,5,11,7084.0,48565.0,2.761,4.97,1.247
2018,12,5,12,7070.0,48565.0,2.718,5.545,1.242
2018,12,5,13,8106.0,48565.0,2.281,5.3,1.24
2018,12,5,14,10866.0,48565.0,1.822,3.718,1.241
2018,12,5,15,14851.0,48565.0,2.034,2.25,1.242
2018,12,5,16,18389.0,48565.0,2.556,2.061,1.245
2018,12,5,17,20848.0,48565.0,2.917,1.973,1.246
2018,12,5,18,22154.0,48565.0,3.139,1.886,1.248
2018,12,5,19,22774.0,48565.0,3.233,1.805,1.248
2018,12,5,20,23182.0,48565.0,3.283,1.752,1.248
2018,12,5,21,23013.0,48565.0,3.276,1.78,1.248
2018,12,5,22,22595.0,48565.0,3.228,1.853,1.247
2018,12,5,23,21867.0,48603.0,3.177,1.914,1.246
2018,12,6,0,20876.0,48603.0,3.109,1.998,1.245
2018,12,6,1,20380.0,48603.0,3.094,2.144,1.243
2018,12,6,2,20003.0,48603.0,3.03,2.287,1.242
2018,12,6,3,19042.0,48603.0,3.008,2.447,1.24
2018,12,6,4,17865.0,48603.0,3.017,2.636,1.239
2018,12,6,5,17100.0,48603.0,2.989,2.836,1.238
2018,12,6,6,16411.0,48603.0,2.95,3.116,1.237
2018,12,6,7,15052.0,48603.0,2.942,3.501,1.236
2018,12,6,8,14118.0,48603.0,3.133,4.414,1.234
2018,12,6,9,14643.0,48603.0,3.215,5.344,1.231
2018,12,6,10,15163.0,48603.0,3.275,6.219,1.227
2018,12,6,11,16155.0,48603.0,3.415,6.999,1.223
2018,12,6,12,17989.0,48603.0,3.437,7.493,1.22
2018,12,6,13,18304.0,48603.0,3.275,7.62,1.219
2018,12,6,14,19391.0,48603.0,3.053,7.428,1.218
2018,12,6,15,20954.0,48603.0,3.013,7.167,1.217
2018,12,6,16,22851.0,48603.0,3.127,7.222,1.217
2018,12,6,17,24616.0,48603.0,3.273,7.331,1.216
2018,12,6,18,25996.0,48603.0,3.455,7.454,1.216
2018,12,6,19,27223.0,48603.0,3.578,7.598,1.215
2018,12,6,20,28234.0,48603.0,3.649,7.728,1.214
2018,12,6,21,28787.0,48603.0,3.72,7.843,1.214
2018,12,6,22,29676.0,48603.0,3.792,7.943,1.213
2018,12,6,23,29949.0,48607.0,3.915,8.066,1.212
2018,12,7,0,29985.0,48607.0,4.012,8.196,1.211
2018,12,7,1,29376.0,48607.0,4.102,8.328,1.21
2018,12,7,2,28113.0,48607.0,4.153,8.433,1.209
2018,12,7,3,27674.0,48607.0,4.153,8.52,1.208
2018,12,7,4,27016.0,48607.0,4.072,8.535,1.207
2018,12,7,5,27297.0,48607.0,4.032,8.517,1.207
2018,12,7,6,27744.0,48607.0,4.065,8.494,1.206
2018,12,7,7,28683.0,48607.0,4.119,8.483,1.206
2018,12,7,8,29929.0,48607.0,4.35,8.808,1.205
2018,12,7,9,30935.0,48607.0,4.596,9.276,1.203
2018,12,7,10,31527.0,48607.0,4.89,9.744,1.201
2018,12,7,11,32339.0,48607.0,5.134,10.135,1.198
2018,12,7,12,32807.0,48607.0,5.193,10.358,1.195
2018,12,7,13,32805.0,48607.0,5.062,10.277,1.193
2018,12,7,14,33184.0,48607.0,4.831,9.761,1.193
2018,12,7,15,34058.0,48607.0,4.797,9.031,1.193
2018,12,7,16,35181.0,48607.0,5.039,8.63,1.193
2018,12,7,17,36574.0,48607.0,5.272,8.351,1.194
2018,12,7,18,37057.0,48607.0,5.473,8.02,1.195
2018,12,7,19,37889.0,48607.0,5.665,7.629,1.196
2018,12,7,20,38662.0,48607.0,5.709,7.186,1.198
2018,12,7,21,38350.0,48607.0,5.821,6.733,1.202
2018,12,7,22,39523.0,48607.0,5.974,6.252,1.205
2018,12,7,23,40626.0,48607.0,6.043,5.713,1.209
2018,12,8,0,40763.0,48607.0,6.048,5.15,1.213
2018,12,8,1,40684.0,48607.0,5.95,4.659,1.216
2018,12,8,2,40297.0,48607.0,5.832,4.329,1.218
2018,12,8,3,40146.0,48607.0,5.783,4.187,1.219
2018,12,8,4,39417.0,48607.0,5.746,4.086,1.219
2018,12,8,5,40537.0,48607.0,5.814,4.02,1.22
2018,12,8,6,40589.0,48607.0,6.034,4.042,1.219
2018,12,8,7,41293.0,48607.0,6.225,4.192,1.219
2018,12,8,8,42662.0,48607.0,6.53,4.679,1.217
2018,12,8,9,43710.0,48607.0,6.796,5.24,1.215
2018,12,8,10,44503.0,48607.0,7.066,5.728,1.213
2018,12,8,11,44629.0,48607.0,7.24,6.142,1.21
2018,12,8,12,44350.0,48607.0,7.293,6.468,1.208
2018,12,8,13,44089.0,48607.0,7.213,6.588,1.207
2018,12,8,14,43870.0,48607.0,7.069,6.472,1.206
2018,12,8,15,43745.0,48607.0,6.937,6.232,1.207
2018,12,8,16,43667.0,48607.0,6.859,6.128,1.207
2018,12,8,17,43218.0,48607.0,6.768,6.096,1.207
2018,12,8,18,42769.0,48607.0,6.654,6.033,1.207
2018,12,8,19,42042.0,48607.0,6.613,5.949,1.206
2018,12,8,20,40645.0,48607.0,6.634,5.927,1.204
2018,12,8,21,38147.0,48607.0,6.63,5.986,1.202
2018,12,8,22,37426.0,48607.0,6.719,6.147,1.2
2018,12,8,23,35701.0,48607.0,6.895,6.396,1.197
2018,12,9,0,34248.0,48607.0,6.946,6.564,1.195
2018,12,9,1,34386.0,48607.0,6.934,6.603,1.194
2018,12,9,2,34979.0,48607.0,6.857,6.583,1.194
2018,12,9,3,34736.0,48607.0,6.73,6.483,1.194
2018,12,9,4,34395.0,48607.0,6.593,6.286,1.195
2018,12,9,5,35111.0,48607.0,6.464,6.077,1.197
2018,12,9,6,35724.0,48607.0,6.396,5.896,1.199
2018,12,9,7,36175.0,48607.0,6.252,5.755,1.2
2018,12,9,8,37334.0,48607.0,6.142,5.776,1.202
2018,12,9,9,37430.0,48607.0,6.079,5.914,1.202
2018,12,9,10,37282.0,48607.0,6.051,6.086,1.202
2018,12,9,11,37632.0,48607.0,6.034,6.235,1.202
2018,12,9,12,37160.0,48607.0,5.959,6.284,1.202
2018,12,9,13,36742.0,48607.0,5.821,6.179,1.202
2018,12,9,14,36592.0,48607.0,5.655,5.905,1.204
2018,12,9,15,37154.0,48607.0,5.607,5.605,1.206
2018,12,9,16,37933.0,48607.0,5.63,5.442,1.208
2018,12,9,17,39047.0,48607.0,5.64,5.3,1.21
2018,12,9,18,40159.0,48607.0,5.668,5.131,1.213
2018,12,9,19,40343.0,48607.0,5.709,4.948,1.215
2018,12,9,20,40184.0,48607.0,5.735,4.735,1.218
2018,12,9,21,38507.0,48607.0,5.715,4.468,1.221
2018,12,9,22,37670.0,48607.0,5.646,4.168,1.223
2018,12,9,23,37125.0,48617.0,5.6,3.909,1.226
2018,12,10,0,36783.0,48617.0,5.515,3.668,1.228
2018,12,10,1,36786.0,48617.0,5.403,3.441,1.23
2018,12,10,2,36720.0,48617.0,5.36,3.23,1.231
2018,12,10,3,36246.0,48617.0,5.347,3.074,1.233
2018,12,10,4,35884.0,48617.0,5.316,2.934,1.234
2018,12,10,5,36258.0,48617.0,5.291,2.806,1.236
2018,12,10,6,35816.0,48617.0,5.228,2.672,1.237
2018,12,10,7,35367.0,48617.0,5.23,2.58,1.239
2018,12,10,8,33948.0,48617.0,5.324,2.795,1.239
2018,12,10,9,34026.0,48617.0,5.525,3.258,1.238
2018,12,10,10,33846.0,48617.0,5.73,3.798,1.237
2018,12,10,11,34094.0,48617.0,5.889,4.204,1.235
2018,12,10,12,34050.0,48617.0,5.904,4.348,1.234
2018,12,10,13,33945.0,48617.0,5.604,4.147,1.234
2018,12,10,14,33994.0,48617.0,5.21,3.619,1.235
2018,12,10,15,34573.0,48617.0,5.032,2.993,1.237
2018,12,10,16,35718.0,48617.0,5.073,2.701,1.239
2018,12,10,17,36195.0,48617.0,5.088,2.591,1.24
2018,12,10,18,35931.0,48617.0,5.049,2.51,1.24
2018,12,10,19,35675.0,48617.0,4.967,2.417,1.241
2018,12,10,20,35115.0,48617.0,4.906,2.327,1.242
2018,12,10,21,33997.0,48617.0,4.914,2.258,1.242
2018,12,10,22,33726.0,48617.0,4.925,2.181,1.243
2018,12,10,23,33370.0,48644.0,4.95,2.098,1.243
2018,12,11,0,32768.0,48644.0,4.943,2.005,1.244
2018,12,11,1,31872.0,48644.0,4.882,1.915,1.245
2018,12,11,2,31385.0,48644.0,4.823,1.822,1.245
2018,12,11,3,30420.0,48644.0,4.754,1.746,1.246
2018,12,11,4,29752.0,48644.0,4.644,1.666,1.246
2018,12,11,5,29769.0,48644.0,4.518,1.566,1.247
2018,12,11,6,28421.0,48644.0,4.35,1.44,1.248
2018,12,11,7,26825.0,48644.0,4.217,1.346,1.249
2018,12,11,8,23869.0,48644.0,4.267,1.676,1.249
2018,12,11,9,21954.0,48644.0,4.33,2.227,1.248
2018,12,11,10,19850.0,48644.0,4.439,2.83,1.246
2018,12,11,11,18640.0,48644.0,4.445,3.341,1.244
2018,12,11,12,17244.0,48644.0,4.261,3.61,1.242
2018,12,11,13,15782.0,48644.0,3.81,3.516,1.242
2018,12,11,14,14436.0,48644.0,3.12,2.851,1.243
2018,12,11,15,14061.0,48644.0,2.816,1.789,1.245
2018,12,11,16,14035.0,48644.0,2.856,1.425,1.247
2018,12,11,17,13076.0,48644.0,2.823,1.21,1.249
2018,12,11,18,12124.0,48644.0,2.738,1.007,1.25
2018,12,11,19,11352.0,48644.0,2.616,0.825,1.252
2018,12,11,20,10797.0,48644.0,2.527,0.698,1.253
2018,12,11,21,9841.0,48644.0,2.472,0.586,1.254
2018,12,11,22,9072.0,48644.0,2.383,0.486,1.255
2018,12,11,23,8707.0,48671.0,2.292,0.415,1.256
2018,12,12,0,8476.0,48671.0,2.225,0.337,1.257
2018,12,12,1,7831.0,48671.0,2.158,0.239,1.257
2018,12,12,2,7443.0,48671.0,2.091,0.167,1.258
2018,12,12,3,6688.0,48671.0,2.002,0.117,1.258
2018,12,12,4,5989.0,48671.0,1.921,0.054,1.259
2018,12,12,5,5412.0,48671.0,1.853,-0.025,1.26
2018,12,12,6,5437.0,48671.0,1.779,-0.13,1.26
2018,12,12,7,5359.0,48671.0,1.767,-0.147,1.261
2018,12,12,8,5158.0,48671.0,2.08,0.577,1.261
2018,12,12,9,4688.0,48671.0,2.314,1.464,1.259
2018,12,12,10,3993.0,48671.0,2.438,2.215,1.256
2018,12,12,11,3614.0,48671.0,2.523,2.745,1.254
2018,12,12,12,3545.0,48671.0,2.529,2.977,1.252
2018,12,12,13,4091.0,48671.0,2.329,2.799,1.251
2018,12,12,14,4985.0,48671.0,1.675,1.833,1.252
2018,12,12,15,6233.0,48671.0,1.607,0.491,1.253
2018,12,12,16,7614.0,48671.0,1.905,0.189,1.255
2018,12,12,17,9157.0,48671.0,2.086,0.014,1.257
2018,12,12,18,10323.0,48671.0,2.169,-0.197,1.259
2018,12,12,19,10576.0,48671.0,2.184,-0.45,1.26
2018,12,12,20,10518.0,48671.0,2.215,-0.665,1.262
2018,12,12,21,10317.0,48671.0,2.226,-0.818,1.263
2018,12,12,22,9846.0,48671.0,2.256,-0.965,1.264
2018,12,12,23,9957.0,48723.0,2.291,-1.109,1.265
2018,12,13,0,10381.0,48723.0,2.33,-1.253,1.266
2018,12,13,1,10947.0,48723.0,2.371,-1.412,1.267
2018,12,13,2,11222.0,48723.0,2.417,-1.575,1.267
2018,12,13,3,12193.0,48723.0,2.493,-1.69,1.268
2018,12,13,4,12565.0,48723.0,2.541,-1.817,1.268
2018,12,13,5,12724.0,48723.0,2.585,-1.95,1.268
2018,12,13,6,12485.0,48723.0,2.644,-2.066,1.268
2018,12,13,7,12104.0,48723.0,2.717,-2.087,1.269
2018,12,13,8,11137.0,48723.0,3.164,-1.346,1.268
2018,12,13,9,10208.0,48723.0,3.471,-0.378,1.265
2018,12,13,10,9486.0,48723.0,3.601,0.486,1.261
2018,12,13,11,9043.0,48723.0,3.638,1.097,1.258
2018,12,13,12,8752.0,48723.0,3.593,1.342,1.256
2018,12,13,13,8640.0,48723.0,3.333,1.148,1.255
2018,12,13,14,9539.0,48723.0,2.662,0.247,1.256
2018,12,13,15,10733.0,48723.0,2.417,-0.952,1.257
2018,12,13,16,11591.0,48723.0,2.647,-1.225,1.259
2018,12,13,17,11952.0,48723.0,2.714,-1.413,1.261
2018,12,13,18,11812.0,48723.0,2.686,-1.587,1.262
2018,12,13,19,11584.0,48723.0,2.613,-1.783,1.264
2018,12,13,20,11459.0,48723.0,2.548,-1.965,1.265
2018,12,13,21,11045.0,48723.0,2.482,-2.14,1.266
2018,12,13,22,10774.0,48723.0,2.447,-2.29,1.267
2018,12,13,23,10663.0,48734.0,2.401,-2.431,1.268
2018,12,14,0,9769.0,48734.0,2.364,-2.563,1.269
2018,12,14,1,9875.0,48734.0,2.372,-2.686,1.27
2018,12,14,2,9888.0,48734.0,2.417,-2.785,1.27
2018,12,14,3,9868.0,48734.0,2.459,-2.883,1.271
2018,12,14,4,9823.0,48734.0,2.489,-2.956,1.271
2018,12,14,5,9762.0,48734.0,2.478,-3.04,1.272
2018,12,14,6,9209.0,48734.0,2.414,-3.145,1.273
2018,12,14,7,8349.0,48734.0,2.383,-3.127,1.274
2018,12,14,8,7144.0,48734.0,2.713,-2.194,1.273
2018,12,14,9,6154.0,48734.0,2.884,-1.054,1.27
2018,12,14,10,5600.0,48734.0,2.926,-0.127,1.267
2018,12,14,11,5192.0,48734.0,2.904,0.442,1.264
2018,12,14,12,5177.0,48734.0,2.841,0.607,1.263
2018,12,14,13,5223.0,48734.0,2.528,0.296,1.262
2018,12,14,14,5311.0,48734.0,1.877,-0.871,1.264
2018,12,14,15,5886.0,48734.0,1.631,-2.132,1.266
2018,12,14,16,6097.0,48734.0,1.795,-2.312,1.268
2018,12,14,17,6161.0,48734.0,1.806,-2.458,1.27
2018,12,14,18,5964.0,48734.0,1.748,-2.59,1.272
2018,12,14,19,5523.0,48734.0,1.666,-2.7,1.273
2018,12,14,20,4933.0,48734.0,1.595,-2.783,1.274
2018,12,14,21,4984.0,48734.0,1.569,-2.83,1.275
2018,12,14,22,5045.0,48734.0,1.549,-2.878,1.275
2018,12,14,23,4861.0,48737.0,1.51,-2.929,1.276
2018,12,15,0,4538.0,48737.0,1.491,-2.947,1.277
2018,12,15,1,4326.0,48737.0,1.478,-2.973,1.277
2018,12,15,2,4151.0,48737.0,1.516,-2.996,1.278
2018,12,15,3,4295.0,48737.0,1.488,-3.06,1.278
2018,12,15,4,4278.0,48737.0,1.435,-3.134,1.278
2018,12,15,5,5048.0,48737.0,1.423,-3.149,1.278
2018,12,15,6,5956.0,48737.0,1.459,-3.176,1.278
2018,12,15,7,7009.0,48737.0,1.612,-3.146,1.279
2018,12,15,8,7671.0,48737.0,2.233,-2.173,1.278
2018,12,15,9,7833.0,48737.0,2.637,-1.155,1.276
2018,12,15,10,8127.0,48737.0,2.78,-0.397,1.273
2018,12,15,11,8872.0,48737.0,2.76,0.004,1.27
2018,12,15,12,9861.0,48737.0,2.658,0.086,1.269
2018,12,15,13,10673.0,48737.0,2.36,-0.253,1.268
2018,12,15,14,11867.0,48737.0,1.856,-1.393,1.269
2018,12,15,15,14122.0,48737.0,1.685,-2.756,1.27
2018,12,15,16,16336.0,48737.0,2.043,-3.086,1.271
2018,12,15,17,18097.0,48737.0,2.36,-3.257,1.272
2018,12,15,18,19670.0,48737.0,2.604,-3.443,1.273
2018,12,15,19,21221.0,48737.0,2.796,-3.61,1.274
2018,12,15,20,22285.0,48737.0,2.883,-3.75,1.274
2018,12,15,21,22182.0,48737.0,2.916,-3.898,1.274
2018,12,15,22,22741.0,48737.0,3.027,-3.962,1.274
2018,12,15,23,22534.0,48737.0,3.193,-3.983,1.273
2018,12,16,0,21793.0,48737.0,3.331,-3.967,1.273
2018,12,16,1,21400.0,48737.0,3.346,-3.93,1.272
2018,12,16,2,21107.0,48737.0,3.322,-3.856,1.271
2018,12,16,3,20948.0,48737.0,3.307,-3.759,1.27
2018,12,16,4,20531.0,48737.0,3.296,-3.615,1.269
2018,12,16,5,20323.0,48737.0,3.27,-3.481,1.268
2018,12,16,6,19749.0,48737.0,3.201,-3.385,1.267
2018,12,16,7,18478.0,48737.0,3.17,-3.187,1.266
2018,12,16,8,17523.0,48737.0,3.272,-2.508,1.264
2018,12,16,9,16018.0,48737.0,3.413,-1.624,1.261
2018,12,16,10,14261.0,48737.0,3.45,-0.837,1.257
2018,12,16,11,12359.0,48737.0,3.314,-0.267,1.254
2018,12,16,12,10182.0,48737.0,3.05,0.028,1.252
2018,12,16,13,8389.0,48737.0,2.614,-0.006,1.251
2018,12,16,14,7337.0,48737.0,1.966,-0.549,1.251
2018,12,16,15,6858.0,48737.0,1.795,-1.173,1.251
2018,12,16,16,6387.0,48737.0,1.909,-1.303,1.252
2018,12,16,17,5965.0,48737.0,1.945,-1.393,1.252
2018,12,16,18,5506.0,48737.0,1.916,-1.449,1.253
2018,12,16,19,5019.0,48737.0,1.821,-1.448,1.253
2018,12,16,20,4364.0,48737.0,1.688,-1.421,1.254
2018,12,16,21,3732.0,48737.0,1.568,-1.349,1.254
2018,12,16,22,3357.0,48737.0,1.409,-1.319,1.255
2018,12,16,23,3247.0,48746.0,1.255,-1.339,1.255
2018,12,17,0,2900.0,48746.0,1.168,-1.393,1.256
2018,12,17,1,2924.0,48746.0,1.211,-1.421,1.256
2018,12,17,2,3178.0,48746.0,1.298,-1.425,1.257
2018,12,17,3,3272.0,48746.0,1.356,-1.392,1.257
2018,12,17,4,3813.0,48746.0,1.422,-1.355,1.257
2018,12,17,5,4749.0,48746.0,1.507,-1.309,1.257
2018,12,17,6,6042.0,48746.0,1.611,-1.244,1.257
2018,12,17,7,7286.0,48746.0,1.736,-1.101,1.257
2018,12,17,8,8074.0,48746.0,2.149,-0.256,1.257
2018,12,17,9,8669.0,48746.0,2.457,0.67,1.256
2018,12,17,10,8557.0,48746.0,2.51,1.502,1.253
2018,12,17,11,7892.0,48746.0,2.541,2.169,1.25
2018,12,17,12,7537.0,48746.0,2.453,2.471,1.248
2018,12,17,13,8059.0,48746.0,2.104,2.197,1.247
2018,12,17,14,8582.0,48746.0,1.991,1.425,1.248
2018,12,17,15,9470.0,48746.0,2.085,0.927,1.249
2018,12,17,16,10365.0,48746.0,2.259,1.004,1.25
2018,12,17,17,10598.0,48746.0,2.321,1.048,1.251
2018,12,17,18,11190.0,48746.0,2.36,1.049,1.252
2018,12,17,19,11677.0,48746.0,2.4,1.041,1.253
2018,12,17,20,11997.0,48746.0,2.434,1.032,1.254
2018,12,17,21,12257.0,48746.0,2.404,1.002,1.255
2018,12,17,22,12394.0,48746.0,2.348,0.94,1.256
2018,12,17,23,12143.0,48765.0,2.307,0.892,1.256
2018,12,18,0,11488.0,48765.0,2.299,0.87,1.257
2018,12,18,1,10176.0,48765.0,2.245,0.806,1.257
2018,12,18,2,9286.0,48765.0,2.207,0.756,1.258
2018,12,18,3,8693.0,48765.0,2.101,0.708,1.258
2018,12,18,4,8203.0,48765.0,1.96,0.648,1.257
2018,12,18,5,7859.0,48765.0,1.839,0.538,1.257
2018,12,18,6,8298.0,48765.0,1.822,0.43,1.257
2018,12,18,7,8206.0,48765.0,1.823,0.415,1.257
2018,12,18,8,8341.0,48765.0,2.08,1.218,1.257
2018,12,18,9,8601.0,48765.0,2.342,2.11,1.255
2018,12,18,10,8898.0,48765.0,2.45,2.835,1.252
2018,12,18,11,8855.0,48765.0,2.511,3.512,1.248
2018,12,18,12,9160.0,48765.0,2.386,3.83,1.245
2018,12,18,13,9677.0,48765.0,1.97,3.366,1.244
2018,12,18,14,11274.0,48765.0,1.761,1.777,1.244
2018,12,18,15,14140.0,48765.0,2.009,0.286,1.246
2018,12,18,16,17518.0,48765.0,2.457,0.127,1.248
2018,12,18,17,21056.0,48765.0,2.832,0.059,1.25
2018,12,18,18,24013.0,48765.0,3.073,-0.13,1.253
2018,12,18,19,25404.0,48765.0,3.226,-0.326,1.254
2018,12,18,20,25476.0,48765.0,3.347,-0.51,1.256
2018,12,18,21,25372.0,48765.0,3.467,-0.706,1.257
2018,12,18,22,26490.0,48765.0,3.542,-0.925,1.258
2018,12,18,23,26884.0,48802.0,3.597,-1.124,1.259
2018,12,19,0,26933.0,48802.0,3.651,-1.24,1.259
2018,12,19,1,27411.0,48802.0,3.702,-1.274,1.259
2018,12,19,2,27565.0,48802.0,3.76,-1.246,1.259
2018,12,19,3,27249.0,48802.0,3.77,-1.13,1.258
2018,12,19,4,26418.0,48802.0,3.767,-0.95,1.257
2018,12,19,5,26555.0,48802.0,3.744,-0.713,1.255
